ensembl_gene_id,rnorvegicus_homolog_ensembl_gene,rnorvegicus_homolog_dn,rnorvegicus_homolog_ds,rnorvegicus_homolog_orthology_type,rnorvegicus_homolog_orthology_confidence
ENSMUSG00000078688,ENSRNOG00000050595,0.2623,0.311,ortholog_many2many,0
ENSMUSG00000078688,ENSRNOG00000046529,0.251,0.3368,ortholog_many2many,0
ENSMUSG00000078688,ENSRNOG00000050499,0.2475,0.3465,ortholog_many2many,0
ENSMUSG00000068267,ENSRNOG00000057284,0.0118,0.1187,ortholog_one2one,1
ENSMUSG00000029055,ENSRNOG00000014226,0.0813,0.4436,ortholog_one2one,0
ENSMUSG00000063428,ENSRNOG00000000582,0.0424,0.256,ortholog_one2one,1
ENSMUSG00000007944,ENSRNOG00000018850,0.0077,0.0669,ortholog_one2one,1
ENSMUSG00000092009,ENSRNOG00000061038,0.0597,0.21,ortholog_one2one,1
ENSMUSG00000067144,ENSRNOG00000018420,0.0675,0.2668,ortholog_one2one,1
ENSMUSG00000028098,ENSRNOG00000000098,0.0015,0.1193,ortholog_one2one,1
ENSMUSG00000072969,ENSRNOG00000003187,0.0422,0.1658,ortholog_one2one,1
ENSMUSG00000010609,ENSRNOG00000002879,0.0128,0.3355,ortholog_one2one,1
ENSMUSG00000047638,ENSRNOG00000007197,0.0205,0.2799,ortholog_one2one,1
ENSMUSG00000038115,ENSRNOG00000023561,0.0064,0.1555,ortholog_one2one,1
ENSMUSG00000036636,ENSRNOG00000016976,6e-04,0.1422,ortholog_one2one,1
ENSMUSG00000024442,ENSRNOG00000019276,0.0378,0.1765,ortholog_one2one,1
ENSMUSG00000072964,ENSRNOG00000003191,0.0252,0.2065,ortholog_one2one,1
ENSMUSG00000021356,ENSRNOG00000061070,0.0099,0.1425,ortholog_one2one,1
ENSMUSG00000079184,ENSRNOG00000051238,0.045,0.2101,ortholog_one2many,1
ENSMUSG00000079184,ENSRNOG00000061152,0.0556,0.236,ortholog_one2many,0
ENSMUSG00000063380,ENSRNOG00000049652,0.0752,0.27,ortholog_one2one,0
ENSMUSG00000057522,ENSRNOG00000004686,0,0,ortholog_one2one,1
ENSMUSG00000041734,ENSRNOG00000016408,0.0065,0.1809,ortholog_one2one,1
ENSMUSG00000026387,ENSRNOG00000049766,0.0862,0.2318,ortholog_one2one,1
ENSMUSG00000029175,ENSRNOG00000009459,0.0171,0.1839,ortholog_one2one,1
ENSMUSG00000090658,ENSRNOG00000031461,0.07,0.1427,ortholog_one2one,0
ENSMUSG00000028873,ENSRNOG00000031431,0.0283,0.1855,ortholog_one2one,1
ENSMUSG00000001942,ENSRNOG00000031266,0.0593,0.2163,ortholog_one2one,1
ENSMUSG00000016386,ENSRNOG00000004863,0.0048,0.1094,ortholog_one2one,1
ENSMUSG00000051984,ENSRNOG00000025781,0.0737,0.2064,ortholog_one2one,1
ENSMUSG00000036986,ENSRNOG00000008400,0.066,0.2495,ortholog_one2one,1
ENSMUSG00000021832,ENSRNOG00000007203,0,0,ortholog_one2one,1
ENSMUSG00000025929,ENSRNOG00000012467,0.0747,0.3066,ortholog_one2one,1
ENSMUSG00000067235,ENSRNOG00000039744,0.1654,0.3095,ortholog_many2many,0
ENSMUSG00000067235,ENSRNOG00000031090,0.1056,0.282,ortholog_many2many,0
ENSMUSG00000067235,ENSRNOG00000048951,0.1437,0.3028,ortholog_many2many,0
ENSMUSG00000067235,ENSRNOG00000031607,0.1265,0.3223,ortholog_many2many,0
ENSMUSG00000067235,ENSRNOG00000030712,0.1345,0.3565,ortholog_many2many,0
ENSMUSG00000067235,ENSRNOG00000059770,0.1459,0.3882,ortholog_many2many,0
ENSMUSG00000067235,ENSRNOG00000000723,0.136,0.3689,ortholog_many2many,0
ENSMUSG00000067235,ENSRNOG00000038999,0.1221,0.3644,ortholog_many2many,0
ENSMUSG00000067235,ENSRNOG00000050210,0.1439,0.3286,ortholog_many2many,0
ENSMUSG00000067235,ENSRNOG00000047706,0.1589,0.3955,ortholog_many2many,0
ENSMUSG00000029715,ENSRNOG00000025310,0.0062,0.2061,ortholog_one2one,1
ENSMUSG00000020541,ENSRNOG00000002474,0.0599,0.1878,ortholog_one2one,0
ENSMUSG00000095724,ENSRNOG00000031421,0.0417,0.2127,ortholog_one2many,1
ENSMUSG00000113201,ENSRNOG00000031421,0.0374,0.273,ortholog_one2many,1
ENSMUSG00000006411,ENSRNOG00000004029,0.0142,0.1619,ortholog_one2one,1
ENSMUSG00000092019,ENSRNOG00000031421,0.0483,0.2013,ortholog_one2many,1
ENSMUSG00000043384,ENSRNOG00000049985,0.0585,0.1811,ortholog_one2one,1
ENSMUSG00000113971,ENSRNOG00000031421,0.0342,0.2279,ortholog_one2many,1
ENSMUSG00000034157,ENSRNOG00000011111,0.0545,0.19,ortholog_one2one,1
ENSMUSG00000022875,ENSRNOG00000030387,0.1572,0.2709,ortholog_one2many,0
ENSMUSG00000073530,ENSRNOG00000042860,0.0375,0.1516,ortholog_one2one,1
ENSMUSG00000043925,ENSRNOG00000030042,0.0181,0.2345,ortholog_one2one,1
ENSMUSG00000072905,ENSRNOG00000031421,0.034,0.2167,ortholog_one2many,0
ENSMUSG00000026509,ENSRNOG00000034015,0.0098,0.2055,ortholog_one2one,1
ENSMUSG00000113489,ENSRNOG00000020442,0.0128,0.2609,ortholog_one2many,1
ENSMUSG00000050241,ENSRNOG00000058714,0.1172,0.202,ortholog_one2one,1
ENSMUSG00000041872,ENSRNOG00000012509,0.0571,0.2228,ortholog_one2one,1
ENSMUSG00000079031,ENSRNOG00000031421,0.0483,0.2013,ortholog_one2many,1
ENSMUSG00000043020,ENSRNOG00000014893,0.0581,0.3113,ortholog_one2one,1
ENSMUSG00000113951,ENSRNOG00000020442,0.0128,0.2609,ortholog_one2many,1
ENSMUSG00000044730,ENSRNOG00000025065,0.0552,0.2472,ortholog_one2one,1
ENSMUSG00000037469,ENSRNOG00000047901,0.0292,0.2994,ortholog_one2one,0
ENSMUSG00000039771,ENSRNOG00000001430,0,0,ortholog_one2one,1
ENSMUSG00000036596,ENSRNOG00000008947,0.021,0.2441,ortholog_one2one,1
ENSMUSG00000039375,ENSRNOG00000048847,0.0266,0.2173,ortholog_one2one,1
ENSMUSG00000023175,ENSRNOG00000008414,0.0679,0.2864,ortholog_one2one,1
ENSMUSG00000095930,ENSRNOG00000016353,0.0228,0.1902,ortholog_one2one,1
ENSMUSG00000024997,ENSRNOG00000010958,0.0205,0.1188,ortholog_one2one,1
ENSMUSG00000042046,ENSRNOG00000021298,0.019,0.2291,ortholog_one2one,1
ENSMUSG00000038807,ENSRNOG00000002652,0.0069,0.1375,ortholog_one2one,1
ENSMUSG00000066042,ENSRNOG00000047303,0.0085,0.245,ortholog_one2one,1
ENSMUSG00000038126,ENSRNOG00000001074,0.0896,0.2958,ortholog_one2one,1
ENSMUSG00000044824,ENSRNOG00000018541,0.0206,0.2219,ortholog_one2one,1
ENSMUSG00000074259,ENSRNOG00000025979,0.0429,0.1534,ortholog_one2one,1
ENSMUSG00000029703,ENSRNOG00000001429,0.0484,0.2266,ortholog_one2one,1
ENSMUSG00000026368,ENSRNOG00000012613,0.0599,0.2158,ortholog_one2one,1
ENSMUSG00000055652,ENSRNOG00000010959,0.0039,0.2158,ortholog_one2one,1
ENSMUSG00000030499,ENSRNOG00000021137,0.0016,0.1961,ortholog_one2one,1
ENSMUSG00000043621,ENSRNOG00000027731,0.0376,0.4138,ortholog_one2one,1
ENSMUSG00000042759,ENSRNOG00000017403,0.1152,0.1197,ortholog_one2one,0
ENSMUSG00000069805,ENSRNOG00000017597,0.0504,0.255,ortholog_one2one,1
ENSMUSG00000093884,ENSRNOG00000046735,0.0211,0.1743,ortholog_many2many,0
ENSMUSG00000093884,ENSRNOG00000050274,0.0254,0.1573,ortholog_many2many,0
ENSMUSG00000093884,ENSRNOG00000050907,0.0253,0.2021,ortholog_many2many,1
ENSMUSG00000109561,ENSRNOG00000025321,0.1251,0.2384,ortholog_one2one,0
ENSMUSG00000028750,ENSRNOG00000016647,0.0386,0.3084,ortholog_one2one,1
ENSMUSG00000029272,ENSRNOG00000001957,0.0668,0.2753,ortholog_one2one,1
ENSMUSG00000033837,ENSRNOG00000015371,0.0582,0.1273,ortholog_one2one,1
ENSMUSG00000022993,ENSRNOG00000057264,0.0708,0.1878,ortholog_one2one,1
ENSMUSG00000001281,ENSRNOG00000012208,0.034,0.2231,ortholog_one2one,1
ENSMUSG00000022636,ENSRNOG00000001989,0.0109,0.1986,ortholog_one2one,1
ENSMUSG00000059334,ENSRNOG00000029788,0.1616,0.3166,ortholog_one2one,0
ENSMUSG00000027641,ENSRNOG00000006921,0.0192,0.2736,ortholog_one2one,1
ENSMUSG00000046719,ENSRNOG00000005185,0.0035,0.1599,ortholog_one2one,1
ENSMUSG00000040007,ENSRNOG00000010428,0.0117,0.149,ortholog_one2one,1
ENSMUSG00000067006,ENSRNOG00000002640,0.0258,0.1669,ortholog_one2one,1
ENSMUSG00000033579,ENSRNOG00000018950,0.0256,0.1499,ortholog_one2one,1
ENSMUSG00000091387,ENSRNOG00000055451,0.0494,0.2857,ortholog_one2one,1
ENSMUSG00000034480,ENSRNOG00000057826,0.0574,0.2941,ortholog_one2one,0
ENSMUSG00000027459,ENSRNOG00000050946,0.0139,0.1911,ortholog_one2one,1
ENSMUSG00000057349,ENSRNOG00000049726,0.0368,0.1712,ortholog_one2many,0
ENSMUSG00000057349,ENSRNOG00000050283,0.0604,0.1958,ortholog_one2many,0
ENSMUSG00000011114,ENSRNOG00000033891,0.017,0.1583,ortholog_one2many,0
ENSMUSG00000011114,ENSRNOG00000023850,0.0144,0.1562,ortholog_one2many,1
ENSMUSG00000078687,ENSRNOG00000042543,0.2574,0.3412,ortholog_many2many,0
ENSMUSG00000078687,ENSRNOG00000050117,0.3153,0.3338,ortholog_many2many,0
ENSMUSG00000078687,ENSRNOG00000047613,0.2167,0.354,ortholog_many2many,0
ENSMUSG00000078687,ENSRNOG00000051227,0.2395,0.3038,ortholog_many2many,0
ENSMUSG00000078687,ENSRNOG00000033130,0.243,0.3771,ortholog_many2many,0
ENSMUSG00000078687,ENSRNOG00000009273,0.2317,0.3093,ortholog_many2many,0
ENSMUSG00000078687,ENSRNOG00000049727,0.2861,0.2494,ortholog_many2many,0
ENSMUSG00000078687,ENSRNOG00000050595,0.269,0.3148,ortholog_many2many,0
ENSMUSG00000078687,ENSRNOG00000046529,0.2574,0.3412,ortholog_many2many,0
ENSMUSG00000078687,ENSRNOG00000050499,0.2542,0.3506,ortholog_many2many,0
ENSMUSG00000019814,ENSRNOG00000015217,0.0608,0.2617,ortholog_one2one,1
ENSMUSG00000003228,ENSRNOG00000011439,0.0023,0.1137,ortholog_one2one,1
ENSMUSG00000032228,ENSRNOG00000057754,0.0033,0.0879,ortholog_one2one,1
ENSMUSG00000024290,ENSRNOG00000031092,0.0082,0.1799,ortholog_one2one,1
ENSMUSG00000057037,ENSRNOG00000042901,0.1167,0.2138,ortholog_one2one,0
ENSMUSG00000037025,ENSRNOG00000013133,0.0083,0.1888,ortholog_one2one,1
ENSMUSG00000042800,ENSRNOG00000002972,0.0104,0.1655,ortholog_one2one,1
ENSMUSG00000027296,ENSRNOG00000005284,0.007,0.1504,ortholog_one2one,1
ENSMUSG00000094870,ENSRNOG00000015925,0.0177,0.168,ortholog_one2one,1
ENSMUSG00000032523,ENSRNOG00000019404,0.0123,0.2524,ortholog_one2one,1
ENSMUSG00000038473,ENSRNOG00000042929,0.0083,0.1703,ortholog_one2one,0
ENSMUSG00000015599,ENSRNOG00000018416,0.0482,0.2875,ortholog_one2one,1
ENSMUSG00000020544,ENSRNOG00000052096,0.0331,0.1219,ortholog_one2one,1
ENSMUSG00000070713,ENSRNOG00000030601,0.0941,0.1772,ortholog_many2many,0
ENSMUSG00000070713,ENSRNOG00000051615,0.0104,0.134,ortholog_many2many,0
ENSMUSG00000041429,ENSRNOG00000012213,0.0408,0.2151,ortholog_one2one,1
ENSMUSG00000048915,ENSRNOG00000034177,0.0797,0.3608,ortholog_one2one,1
ENSMUSG00000074916,ENSRNOG00000045997,0.0126,0.1254,ortholog_one2one,1
ENSMUSG00000024406,ENSRNOG00000046487,0.0235,0.1713,ortholog_one2one,1
ENSMUSG00000036853,ENSRNOG00000015024,0.02,0.2601,ortholog_one2one,1
ENSMUSG00000033767,ENSRNOG00000009837,0.0442,0.158,ortholog_one2one,1
ENSMUSG00000032394,ENSRNOG00000030800,0.0345,0.1916,ortholog_one2one,1
ENSMUSG00000027933,ENSRNOG00000015153,0.0018,0.1413,ortholog_one2one,1
ENSMUSG00000037014,ENSRNOG00000004641,0.011,0.1749,ortholog_one2one,1
ENSMUSG00000074733,ENSRNOG00000032668,0.0506,0.2679,ortholog_one2one,1
ENSMUSG00000042050,ENSRNOG00000004520,0.0292,0.2008,ortholog_one2one,1
ENSMUSG00000001948,ENSRNOG00000010934,0.0368,0.0677,ortholog_one2one,1
ENSMUSG00000024334,ENSRNOG00000026762,0.0537,0.2112,ortholog_one2one,1
ENSMUSG00000069814,ENSRNOG00000057228,0.0827,0.2997,ortholog_one2one,1
ENSMUSG00000075160,ENSRNOG00000050876,0.0489,0.2587,ortholog_one2many,1
ENSMUSG00000075160,ENSRNOG00000045627,0.0641,0.2375,ortholog_one2many,0
ENSMUSG00000027463,ENSRNOG00000005132,0.0245,0.1764,ortholog_one2one,1
ENSMUSG00000063935,ENSRNOG00000026150,0.0595,0.2876,ortholog_one2one,1
ENSMUSG00000045378,ENSRNOG00000000516,0.0881,0.2521,ortholog_one2one,1
ENSMUSG00000035413,ENSRNOG00000021316,0,0,ortholog_one2one,1
ENSMUSG00000034574,ENSRNOG00000004345,0.0032,0.1791,ortholog_one2one,1
ENSMUSG00000021565,ENSRNOG00000026501,0.0192,0.1803,ortholog_one2one,1
ENSMUSG00000062275,ENSRNOG00000020720,0.2135,0.322,ortholog_one2many,0
ENSMUSG00000040249,ENSRNOG00000025053,0.0032,0.3005,ortholog_one2one,1
ENSMUSG00000049107,ENSRNOG00000019716,0.0037,0.1128,ortholog_one2one,1
ENSMUSG00000053820,ENSRNOG00000047606,0.1256,0.3403,ortholog_one2many,0
ENSMUSG00000047635,ENSRNOG00000001073,0.0535,0.1998,ortholog_one2one,1
ENSMUSG00000060063,ENSRNOG00000000907,0.0195,0.2514,ortholog_one2one,1
ENSMUSG00000044788,ENSRNOG00000021380,0.0373,0.276,ortholog_one2one,1
ENSMUSG00000040658,ENSRNOG00000018397,0.0389,0.202,ortholog_one2one,1
ENSMUSG00000029729,ENSRNOG00000001335,0.0139,0.1508,ortholog_one2one,1
ENSMUSG00000032431,ENSRNOG00000009878,0.0215,0.3204,ortholog_one2many,1
ENSMUSG00000074088,ENSRNOG00000012219,0.0079,0.2721,ortholog_one2one,1
ENSMUSG00000019935,ENSRNOG00000007581,0.0157,0.1957,ortholog_one2one,1
ENSMUSG00000096619,ENSRNOG00000031421,0.0332,0.2843,ortholog_one2many,1
ENSMUSG00000073979,ENSRNOG00000012071,0.069,0.1892,ortholog_one2one,1
ENSMUSG00000048865,ENSRNOG00000004192,0.0557,0.1615,ortholog_one2one,1
ENSMUSG00000027236,ENSRNOG00000016459,0.0051,0.1215,ortholog_one2many,1
ENSMUSG00000029108,ENSRNOG00000012367,0.0087,0.1769,ortholog_one2one,1
ENSMUSG00000009248,ENSRNOG00000020434,0.0548,0.1603,ortholog_one2one,1
ENSMUSG00000021848,ENSRNOG00000048322,0.0033,0.1328,ortholog_one2many,1
ENSMUSG00000021848,ENSRNOG00000056186,0.0033,0.1328,ortholog_one2many,1
ENSMUSG00000050201,ENSRNOG00000028121,0.0193,0.2392,ortholog_one2one,1
ENSMUSG00000029545,ENSRNOG00000001177,0.0108,0.3554,ortholog_one2one,1
ENSMUSG00000022759,ENSRNOG00000001872,0.0612,0.1977,ortholog_one2one,1
ENSMUSG00000027618,ENSRNOG00000045686,0.0101,0.2193,ortholog_one2many,1
ENSMUSG00000027618,ENSRNOG00000019736,0.0101,0.2193,ortholog_one2many,1
ENSMUSG00000053184,ENSRNOG00000006994,0.0507,0.1747,ortholog_one2one,1
ENSMUSG00000045518,ENSRNOG00000059889,0.2668,1.0086,ortholog_one2one,0
ENSMUSG00000096169,ENSRNOG00000046735,0.0335,0.2318,ortholog_many2many,1
ENSMUSG00000096169,ENSRNOG00000050274,0.0389,0.1919,ortholog_many2many,0
ENSMUSG00000096169,ENSRNOG00000050907,0.0285,0.2168,ortholog_many2many,0
ENSMUSG00000075158,ENSRNOG00000031356,0.0285,0.2239,ortholog_one2one,0
ENSMUSG00000038500,ENSRNOG00000025806,0.0456,0.1233,ortholog_one2one,1
ENSMUSG00000027408,ENSRNOG00000021220,0.022,0.203,ortholog_one2one,1
ENSMUSG00000048707,ENSRNOG00000010896,0.0238,0.1092,ortholog_one2one,1
ENSMUSG00000094441,ENSRNOG00000048577,0.091,0.2419,ortholog_one2many,0
ENSMUSG00000035818,ENSRNOG00000016926,0.0624,0.2472,ortholog_one2one,1
ENSMUSG00000022462,ENSRNOG00000006305,0.0311,0.336,ortholog_one2one,1
ENSMUSG00000033396,ENSRNOG00000021954,0.0531,0.1836,ortholog_one2one,1
ENSMUSG00000021264,ENSRNOG00000004339,0.0052,0.162,ortholog_one2one,1
ENSMUSG00000059588,ENSRNOG00000054695,0.0179,0.1826,ortholog_one2one,1
ENSMUSG00000047976,ENSRNOG00000019750,0.0027,0.0871,ortholog_one2one,1
ENSMUSG00000045288,ENSRNOG00000028456,0.0018,0.2882,ortholog_one2one,1
ENSMUSG00000039607,ENSRNOG00000025881,0.0257,0.1674,ortholog_one2one,1
ENSMUSG00000060257,ENSRNOG00000005148,0.0051,0.1885,ortholog_one2one,1
ENSMUSG00000046434,ENSRNOG00000036839,0,0,ortholog_one2one,1
ENSMUSG00000058435,ENSRNOG00000029340,0.1711,0.2068,ortholog_many2many,0
ENSMUSG00000058435,ENSRNOG00000000446,0.1735,0.2286,ortholog_many2many,0
ENSMUSG00000058435,ENSRNOG00000047304,0.1613,0.2318,ortholog_many2many,0
ENSMUSG00000058435,ENSRNOG00000050170,0.1735,0.2286,ortholog_many2many,0
ENSMUSG00000058435,ENSRNOG00000046294,0.1513,0.2056,ortholog_many2many,0
ENSMUSG00000058435,ENSRNOG00000049946,0.1249,0.1424,ortholog_many2many,0
ENSMUSG00000058435,ENSRNOG00000048841,0.1735,0.2286,ortholog_many2many,0
ENSMUSG00000044881,ENSRNOG00000025385,0.015,0.4773,ortholog_one2one,1
ENSMUSG00000054134,ENSRNOG00000001157,0.1382,0.3271,ortholog_one2one,0
ENSMUSG00000035878,ENSRNOG00000013419,0.0567,0.1915,ortholog_one2one,1
ENSMUSG00000020248,ENSRNOG00000010309,0,0,ortholog_one2one,1
ENSMUSG00000045534,ENSRNOG00000019719,0.0186,0.2152,ortholog_one2one,1
ENSMUSG00000054640,ENSRNOG00000008479,0.0089,0.1855,ortholog_one2one,1
ENSMUSG00000078652,ENSRNOG00000051344,0,0,ortholog_one2one,1
ENSMUSG00000017737,ENSRNOG00000017539,0.0776,0.1963,ortholog_one2one,1
ENSMUSG00000048799,ENSRNOG00000017035,0.0321,0.2575,ortholog_one2one,1
ENSMUSG00000000120,ENSRNOG00000005392,0.0181,0.2114,ortholog_one2one,1
ENSMUSG00000078532,ENSRNOG00000011445,0,0,ortholog_one2one,1
ENSMUSG00000022096,ENSRNOG00000011427,0.0266,0.1377,ortholog_one2one,1
ENSMUSG00000027297,ENSRNOG00000025130,0.0483,0.1976,ortholog_one2one,0
ENSMUSG00000020393,ENSRNOG00000051487,0.0658,0.3699,ortholog_one2one,1
ENSMUSG00000094445,ENSRNOG00000049297,0.062,0.261,ortholog_one2one,1
ENSMUSG00000017561,ENSRNOG00000050657,0.0746,0.243,ortholog_one2one,1
ENSMUSG00000005936,ENSRNOG00000000517,0.0238,0.2413,ortholog_one2one,1
ENSMUSG00000024429,ENSRNOG00000000798,0.0122,0.2191,ortholog_one2one,1
ENSMUSG00000030096,ENSRNOG00000009019,0.0066,0.0985,ortholog_one2one,1
ENSMUSG00000031352,ENSRNOG00000025910,0.0241,0.1697,ortholog_one2one,1
ENSMUSG00000027130,ENSRNOG00000005196,0.003,0.1545,ortholog_one2one,1
ENSMUSG00000000244,ENSRNOG00000026039,0.0384,0.1281,ortholog_one2one,1
ENSMUSG00000052353,ENSRNOG00000012442,0.0097,0.1497,ortholog_one2one,1
ENSMUSG00000049354,ENSRNOG00000042245,0,0,ortholog_one2one,1
ENSMUSG00000002500,ENSRNOG00000014641,0.0053,0.2509,ortholog_one2one,1
ENSMUSG00000037708,ENSRNOG00000022021,0.0067,0.268,ortholog_one2one,1
ENSMUSG00000027409,ENSRNOG00000047004,0.0702,0.1258,ortholog_one2one,1
ENSMUSG00000062157,ENSRNOG00000033984,0.0987,0.224,ortholog_one2one,1
ENSMUSG00000034247,ENSRNOG00000028521,0.0378,0.1962,ortholog_one2one,1
ENSMUSG00000001983,ENSRNOG00000008405,0.0483,0.1789,ortholog_one2one,1
ENSMUSG00000020400,ENSRNOG00000010370,0.0371,0.1693,ortholog_one2one,1
ENSMUSG00000023015,ENSRNOG00000049033,0.0211,0.2547,ortholog_one2one,1
ENSMUSG00000036009,ENSRNOG00000027451,0.0865,0.2171,ortholog_one2one,0
ENSMUSG00000044938,ENSRNOG00000006224,0.0141,0.2431,ortholog_one2one,1
ENSMUSG00000020700,ENSRNOG00000061424,0.0051,0.1268,ortholog_one2one,1
ENSMUSG00000030107,ENSRNOG00000037198,0.0643,0.2835,ortholog_one2one,1
ENSMUSG00000099418,ENSRNOG00000033423,0.1126,0.2434,ortholog_one2one,0
ENSMUSG00000031355,ENSRNOG00000003956,0.0155,0.1258,ortholog_one2one,0
ENSMUSG00000018862,ENSRNOG00000053055,0.0183,0.2224,ortholog_one2one,1
ENSMUSG00000058799,ENSRNOG00000003890,0.0023,0.153,ortholog_one2one,1
ENSMUSG00000033295,ENSRNOG00000019977,0.0055,0.1671,ortholog_one2one,1
ENSMUSG00000032802,ENSRNOG00000031167,0.1162,0.4722,ortholog_one2one,0
ENSMUSG00000019897,ENSRNOG00000004183,0.081,0.2431,ortholog_one2one,1
ENSMUSG00000037157,ENSRNOG00000027976,0.0392,0.1788,ortholog_one2one,1
ENSMUSG00000034255,ENSRNOG00000028569,0.0225,0.2087,ortholog_one2one,1
ENSMUSG00000025509,ENSRNOG00000047551,0.0109,0.1754,ortholog_one2many,1
ENSMUSG00000025509,ENSRNOG00000018736,0.0109,0.1754,ortholog_one2many,1
ENSMUSG00000034653,ENSRNOG00000039241,0.0224,0.2,ortholog_one2one,1
ENSMUSG00000039983,ENSRNOG00000010472,0.0314,0.159,ortholog_one2one,1
ENSMUSG00000040770,ENSRNOG00000016804,0.0425,0.2687,ortholog_one2one,1
ENSMUSG00000020590,ENSRNOG00000004186,0.0058,0.1269,ortholog_one2one,1
ENSMUSG00000074743,ENSRNOG00000004687,0.0766,0.2313,ortholog_one2one,1
ENSMUSG00000023942,ENSRNOG00000019752,0.0462,0.2137,ortholog_one2one,1
ENSMUSG00000038599,ENSRNOG00000003468,0.0406,0.1977,ortholog_one2one,1
ENSMUSG00000033152,ENSRNOG00000016255,0.0187,0.1369,ortholog_one2one,1
ENSMUSG00000045555,ENSRNOG00000024221,0.0522,0.2529,ortholog_one2one,1
ENSMUSG00000042477,ENSRNOG00000027595,0.016,0.2266,ortholog_one2one,1
ENSMUSG00000030291,ENSRNOG00000001820,0.0032,0.0957,ortholog_one2one,1
ENSMUSG00000034586,ENSRNOG00000003464,0.0059,0.2203,ortholog_one2one,1
ENSMUSG00000032301,ENSRNOG00000013493,0.0017,0.1687,ortholog_one2one,1
ENSMUSG00000060204,ENSRNOG00000026091,0.0396,0.3735,ortholog_one2many,0
ENSMUSG00000074627,ENSRNOG00000007341,0.0452,0.1601,ortholog_one2one,1
ENSMUSG00000040828,ENSRNOG00000048818,0.1739,0.2715,ortholog_one2one,0
ENSMUSG00000041859,ENSRNOG00000012543,0.0094,0.2902,ortholog_one2one,1
ENSMUSG00000070594,ENSRNOG00000030715,0.1418,0.2636,ortholog_one2many,0
ENSMUSG00000040234,ENSRNOG00000001817,0.0363,0.233,ortholog_one2one,1
ENSMUSG00000040943,ENSRNOG00000023579,0.1323,0.2425,ortholog_one2one,0
ENSMUSG00000067220,ENSRNOG00000004778,0.0128,0.2191,ortholog_one2one,1
ENSMUSG00000026204,ENSRNOG00000019587,0.0319,0.1553,ortholog_one2one,1
ENSMUSG00000022974,ENSRNOG00000002036,0.0132,0.1797,ortholog_one2one,1
ENSMUSG00000034009,ENSRNOG00000024120,0.0257,0.1538,ortholog_one2one,1
ENSMUSG00000036598,ENSRNOG00000051510,0.0602,0.2336,ortholog_one2one,1
ENSMUSG00000027353,ENSRNOG00000021272,0.019,0.2202,ortholog_one2one,1
ENSMUSG00000079071,ENSRNOG00000028668,0.0664,0.1573,ortholog_one2many,1
ENSMUSG00000027642,ENSRNOG00000007492,0.0208,0.1954,ortholog_one2one,1
ENSMUSG00000018474,ENSRNOG00000009722,0.0072,0.1922,ortholog_one2one,1
ENSMUSG00000094269,ENSRNOG00000057810,0.0963,0.3762,ortholog_many2many,0
ENSMUSG00000094269,ENSRNOG00000055935,0.1132,0.2316,ortholog_many2many,0
ENSMUSG00000094269,ENSRNOG00000052267,0.1035,0.3094,ortholog_many2many,0
ENSMUSG00000036992,ENSRNOG00000004700,0.0097,0.1989,ortholog_one2one,1
ENSMUSG00000103711,ENSRNOG00000047123,0.0427,0.1888,ortholog_one2one,1
ENSMUSG00000058856,ENSRNOG00000046553,0.076,0.1776,ortholog_one2many,0
ENSMUSG00000078632,ENSRNOG00000042025,0.2058,0.2654,ortholog_one2one,0
ENSMUSG00000054196,ENSRNOG00000004578,0.012,0.2462,ortholog_one2one,1
ENSMUSG00000021666,ENSRNOG00000025285,0.0377,0.2336,ortholog_one2one,1
ENSMUSG00000094745,ENSRNOG00000057810,0.0869,0.3305,ortholog_many2many,0
ENSMUSG00000094745,ENSRNOG00000055935,0.1149,0.204,ortholog_many2many,0
ENSMUSG00000094745,ENSRNOG00000052267,0.0982,0.3211,ortholog_many2many,0
ENSMUSG00000046480,ENSRNOG00000026679,0.0098,0.1731,ortholog_one2one,1
ENSMUSG00000030706,ENSRNOG00000018042,0.0313,0.1584,ortholog_one2one,1
ENSMUSG00000026641,ENSRNOG00000004255,0.003,0.2452,ortholog_one2one,1
ENSMUSG00000050830,ENSRNOG00000049076,0.0054,0.148,ortholog_one2one,1
ENSMUSG00000063176,ENSRNOG00000046553,0.0699,0.1727,ortholog_one2many,0
ENSMUSG00000034239,ENSRNOG00000042833,0.1351,0.1649,ortholog_one2one,0
ENSMUSG00000019767,ENSRNOG00000024280,0.0926,0.1929,ortholog_one2one,1
ENSMUSG00000051804,ENSRNOG00000037524,0.1532,0.3262,ortholog_one2many,0
ENSMUSG00000027439,ENSRNOG00000004735,0.0131,0.1862,ortholog_one2one,1
ENSMUSG00000031383,ENSRNOG00000055185,0.0291,0.1479,ortholog_one2one,1
ENSMUSG00000062202,ENSRNOG00000000540,0.0069,0.1846,ortholog_one2one,1
ENSMUSG00000038298,ENSRNOG00000000096,0.0398,0.1962,ortholog_one2one,1
ENSMUSG00000043945,ENSRNOG00000037524,0.1566,0.3434,ortholog_one2many,0
ENSMUSG00000055148,ENSRNOG00000014205,0.019,0.357,ortholog_one2one,1
ENSMUSG00000053007,ENSRNOG00000008622,0.0057,0.1841,ortholog_one2one,1
ENSMUSG00000040759,ENSRNOG00000016828,0.0239,0.119,ortholog_one2one,1
ENSMUSG00000020945,ENSRNOG00000003501,0.0873,0.2259,ortholog_one2one,1
